berkas,gambar_sumber,det_id,dugaan_awal,label,conf,bbox,lebar_px,tinggi_px
chick (5)_det025.jpg,chick (5).jpg,25,,,0.7838,0.0 211.3 33.8 255.2,34,44
chick (5)_det026.jpg,chick (5).jpg,26,,,0.7583,88.9 304.3 136.6 364.7,48,60
chick (5)_det027.jpg,chick (5).jpg,27,,,0.7321,209.5 398.5 299.5 431.7,90,33
chick (5)_det028.jpg,chick (5).jpg,28,,,0.732,342.5 54.0 391.1 98.0,49,44
chick (5)_det029.jpg,chick (5).jpg,29,,,0.7102,0.1 248.8 11.5 313.3,11,64
chick (5)_det030.jpg,chick (5).jpg,30,,,0.7099,159.2 0.0 209.5 20.8,50,21
chick (5)_det031.jpg,chick (5).jpg,31,,,0.6955,83.8 14.1 153.2 45.5,69,31
chick (5)_det032.jpg,chick (5).jpg,32,,,0.667,87.8 353.9 173.1 420.2,85,66
chick (5)_det033.jpg,chick (5).jpg,33,,,0.5669,413.3 76.7 432.0 126.2,19,50
chick (5)_det034.jpg,chick (5).jpg,34,,,0.3279,10.8 249.0 49.2 314.5,38,66
chick (5)_det035.jpg,chick (5).jpg,35,,,0.3068,388.4 1.1 431.8 77.2,43,76
chick (5)_det036.jpg,chick (5).jpg,36,,,0.2626,399.9 12.1 431.7 75.7,32,64
chick (6)_det000.jpg,chick (6).jpg,0,,,0.9019,232.9 143.5 273.0 179.9,40,36
chick (6)_det001.jpg,chick (6).jpg,1,,,0.8978,87.7 107.7 126.6 144.6,39,37
chick (6)_det002.jpg,chick (6).jpg,2,,,0.8958,46.3 100.4 88.8 132.7,42,32
chick (6)_det003.jpg,chick (6).jpg,3,,,0.8935,283.8 186.8 333.6 233.1,50,46
chick (6)_det004.jpg,chick (6).jpg,4,,,0.8914,293.7 288.0 348.0 333.0,54,45
chick (6)_det005.jpg,chick (6).jpg,5,,,0.8899,92.4 168.4 143.4 207.9,51,40
chick (6)_det006.jpg,chick (6).jpg,6,,,0.8889,193.4 191.4 236.4 226.8,43,35
chick (6)_det007.jpg,chick (6).jpg,7,,,0.888,241.0 326.3 291.0 384.9,50,59
chick (6)_det008.jpg,chick (6).jpg,8,,,0.8847,103.4 79.1 157.7 109.1,54,30
chick (6)_det009.jpg,chick (6).jpg,9,,,0.8831,228.9 286.9 274.0 342.2,45,55
chick (6)_det010.jpg,chick (6).jpg,10,,,0.8826,235.0 189.1 286.7 224.2,52,35
chick (6)_det011.jpg,chick (6).jpg,11,,,0.8815,268.5 122.5 312.3 164.7,44,42
chick (6)_det012.jpg,chick (6).jpg,12,,,0.8803,108.7 49.6 141.4 82.1,33,32
chick (6)_det013.jpg,chick (6).jpg,13,,,0.8801,170.9 152.6 217.9 188.7,47,36
chick (6)_det014.jpg,chick (6).jpg,14,,,0.8789,40.2 197.0 105.5 239.4,65,42
chick (6)_det015.jpg,chick (6).jpg,15,,,0.8787,132.6 99.6 177.8 142.7,45,43
chick (6)_det016.jpg,chick (6).jpg,16,,,0.8787,323.9 42.0 367.7 68.6,44,27
chick (6)_det017.jpg,chick (6).jpg,17,,,0.8786,108.6 133.6 165.8 168.7,57,35
chick (6)_det018.jpg,chick (6).jpg,18,,,0.8778,119.1 290.6 163.3 356.2,44,66
chick (6)_det019.jpg,chick (6).jpg,19,,,0.8755,123.7 359.2 199.9 409.6,76,50
chick (6)_det020.jpg,chick (6).jpg,20,,,0.874,148.4 60.0 204.1 95.9,56,36
chick (6)_det021.jpg,chick (6).jpg,21,,,0.8728,53.2 22.5 94.5 54.9,41,32
chick (6)_det022.jpg,chick (6).jpg,22,,,0.8709,398.1 190.7 432.0 222.4,34,32
chick (6)_det023.jpg,chick (6).jpg,23,,,0.8703,226.1 77.0 266.8 109.3,41,32
chick (6)_det024.jpg,chick (6).jpg,24,,,0.87,190.7 288.6 233.7 351.5,43,63
chick (6)_det025.jpg,chick (6).jpg,25,,,0.8687,211.2 377.6 269.5 432.0,58,54
chick (6)_det026.jpg,chick (6).jpg,26,,,0.868,297.3 329.9 366.8 376.5,70,47
chick (6)_det027.jpg,chick (6).jpg,27,,,0.8674,388.7 125.0 427.0 160.7,38,36
chick (6)_det028.jpg,chick (6).jpg,28,,,0.864,327.2 66.0 370.2 96.6,43,31
chick (6)_det029.jpg,chick (6).jpg,29,,,0.864,174.3 128.5 227.3 160.5,53,32
chick (6)_det030.jpg,chick (6).jpg,30,,,0.8607,154.8 289.7 195.5 349.5,41,60
chick (6)_det031.jpg,chick (6).jpg,31,,,0.8589,178.2 215.4 228.7 240.7,50,25
chick (6)_det032.jpg,chick (6).jpg,32,,,0.8545,241.6 104.7 285.0 130.7,43,26
chick (6)_det033.jpg,chick (6).jpg,33,,,0.8528,203.8 99.5 249.7 132.5,46,33
chick (6)_det034.jpg,chick (6).jpg,34,,,0.8525,170.0 24.8 205.5 50.9,36,26
chick (6)_det035.jpg,chick (6).jpg,35,,,0.8519,79.0 283.6 123.5 347.0,44,63
chick (6)_det036.jpg,chick (6).jpg,36,,,0.8493,363.3 76.2 403.8 122.5,40,46
chick (6)_det037.jpg,chick (6).jpg,37,,,0.8453,351.9 163.4 391.4 197.6,40,34
chick (6)_det038.jpg,chick (6).jpg,38,,,0.8443,202.1 24.8 250.9 70.7,49,46
chick (6)_det039.jpg,chick (6).jpg,39,,,0.843,39.0 132.4 92.5 168.1,54,36
chick (6)_det040.jpg,chick (6).jpg,40,,,0.8421,70.2 146.7 108.9 187.5,39,41
chick (6)_det041.jpg,chick (6).jpg,41,,,0.8214,270.6 19.7 302.0 45.1,31,25
chick (6)_det042.jpg,chick (6).jpg,42,mati,,0.8164,356.1 357.0 417.2 426.6,61,70
chick (6)_det043.jpg,chick (6).jpg,43,,,0.8132,176.2 80.8 234.9 118.0,59,37
chick (6)_det044.jpg,chick (6).jpg,44,,,0.8121,52.0 66.5 105.5 95.3,54,29
chick (6)_det045.jpg,chick (6).jpg,45,,,0.8118,118.5 199.0 183.1 238.4,65,39
chick (6)_det046.jpg,chick (6).jpg,46,,,0.7967,338.7 271.9 403.6 322.4,65,50
chick (6)_det047.jpg,chick (6).jpg,47,,,0.7912,254.0 75.9 282.4 104.9,28,29
chick (6)_det048.jpg,chick (6).jpg,48,,,0.7907,400.0 92.7 432.0 117.0,32,24
chick (6)_det049.jpg,chick (6).jpg,49,,,0.7849,70.5 49.4 110.6 78.3,40,29
chick (6)_det050.jpg,chick (6).jpg,50,,,0.7841,288.1 78.5 322.5 109.3,34,31
chick (6)_det051.jpg,chick (6).jpg,51,,,0.7838,144.6 175.6 188.7 211.1,44,36
chick (6)_det052.jpg,chick (6).jpg,52,,,0.774,292.7 415.0 354.6 432.0,62,17
chick (6)_det053.jpg,chick (6).jpg,53,,,0.7667,377.9 56.5 419.4 90.5,42,34
chick (6)_det054.jpg,chick (6).jpg,54,,,0.7616,343.5 313.9 389.6 355.8,46,42
chick (6)_det055.jpg,chick (6).jpg,55,,,0.7402,32.3 54.9 68.7 85.6,36,31
chick (6)_det056.jpg,chick (6).jpg,56,,,0.7265,300.1 168.3 352.4 216.9,52,49
chick (6)_det057.jpg,chick (6).jpg,57,,,0.6848,87.6 273.0 154.5 304.7,67,32
chick (6)_det058.jpg,chick (6).jpg,58,,,0.6665,9.3 32.7 44.3 56.9,35,24
chick (6)_det059.jpg,chick (6).jpg,59,,,0.6472,0.0 405.5 37.9 432.0,38,26
chick (6)_det060.jpg,chick (6).jpg,60,,,0.6449,200.9 5.0 230.9 27.4,30,22
chick (6)_det061.jpg,chick (6).jpg,61,,,0.6307,155.0 240.8 215.7 278.5,61,38
chick (6)_det062.jpg,chick (6).jpg,62,,,0.6052,136.1 419.3 178.9 432.0,43,13
chick (6)_det063.jpg,chick (6).jpg,63,,,0.6021,375.1 36.9 400.6 62.8,26,26
chick (6)_det064.jpg,chick (6).jpg,64,,,0.5957,238.1 221.1 296.4 240.9,58,20
chick (6)_det065.jpg,chick (6).jpg,65,,,0.5881,332.5 216.9 365.1 240.7,33,24
chick (6)_det066.jpg,chick (6).jpg,66,,,0.5715,393.9 39.5 430.6 67.4,37,28
chick (6)_det067.jpg,chick (6).jpg,67,,,0.5514,25.3 122.7 59.4 143.0,34,20
chick (6)_det068.jpg,chick (6).jpg,68,,,0.5497,130.4 33.7 197.4 65.6,67,32
chick (6)_det069.jpg,chick (6).jpg,69,,,0.5391,248.5 23.9 279.7 63.5,31,40
chick (6)_det070.jpg,chick (6).jpg,70,,,0.523,414.5 72.3 432.0 98.8,18,26
chick (6)_det071.jpg,chick (6).jpg,71,,,0.5108,311.9 1.1 332.2 32.6,20,32
chick (6)_det072.jpg,chick (6).jpg,72,,,0.4823,107.0 420.6 148.3 432.0,41,11
chick (6)_det073.jpg,chick (6).jpg,73,,,0.4785,417.4 336.3 432.0 386.7,15,50
chick (6)_det074.jpg,chick (6).jpg,74,,,0.4597,138.6 40.1 197.8 66.2,59,26
chick (6)_det075.jpg,chick (6).jpg,75,,,0.4487,15.0 171.4 50.1 216.7,35,45
chick (6)_det076.jpg,chick (6).jpg,76,,,0.4407,400.7 106.5 431.4 135.0,31,28
chick (6)_det077.jpg,chick (6).jpg,77,,,0.4212,400.6 23.3 431.1 39.4,30,16
chick (6)_det078.jpg,chick (6).jpg,78,,,0.414,325.3 142.1 358.9 170.4,34,28
chick (6)_det079.jpg,chick (6).jpg,79,,,0.3579,118.1 418.9 178.8 432.0,61,13
chick (6)_det080.jpg,chick (6).jpg,80,,,0.355,372.4 13.9 400.6 35.1,28,21
chick (6)_det081.jpg,chick (6).jpg,81,,,0.3464,105.7 420.1 164.1 432.0,58,12
chick (6)_det082.jpg,chick (6).jpg,82,,,0.327,282.8 103.5 302.7 126.7,20,23
chick (6)_det083.jpg,chick (6).jpg,83,,,0.3179,337.5 3.1 360.4 28.4,23,25
chick (6)_det084.jpg,chick (6).jpg,84,,,0.2866,400.5 33.4 427.4 51.5,27,18
chick (6)_det085.jpg,chick (6).jpg,85,,,0.2764,38.0 18.7 57.0 50.2,19,32
chick (6)_det086.jpg,chick (6).jpg,86,,,0.2685,341.6 241.7 380.1 276.8,38,35
chick (6)_det087.jpg,chick (6).jpg,87,,,0.2511,422.5 58.6 432.0 90.7,10,32
chick (7)_det000.jpg,chick (7).jpg,0,,,0.8951,187.5 29.1 241.7 74.2,54,45
chick (7)_det001.jpg,chick (7).jpg,1,,,0.8926,379.1 30.6 424.4 71.6,45,41
chick (7)_det002.jpg,chick (7).jpg,2,,,0.8916,134.7 67.2 185.3 125.5,51,58
chick (7)_det003.jpg,chick (7).jpg,3,,,0.8858,242.7 190.2 300.8 237.4,58,47
chick (7)_det004.jpg,chick (7).jpg,4,,,0.8808,199.1 229.5 252.6 304.9,54,75
chick (7)_det005.jpg,chick (7).jpg,5,,,0.8775,122.7 27.9 168.4 83.2,46,55
chick (7)_det006.jpg,chick (7).jpg,6,,,0.8763,188.3 157.0 247.2 210.5,59,54
chick (7)_det007.jpg,chick (7).jpg,7,,,0.8736,85.0 29.8 127.3 92.7,42,63
chick (7)_det008.jpg,chick (7).jpg,8,,,0.8733,372.0 80.4 415.3 129.1,43,49
chick (7)_det009.jpg,chick (7).jpg,9,,,0.8705,13.6 31.7 57.0 97.2,43,66
chick (7)_det010.jpg,chick (7).jpg,10,,,0.8698,18.1 100.0 93.7 150.3,76,50
chick (7)_det011.jpg,chick (7).jpg,11,,,0.8691,363.2 0.1 398.5 36.9,35,37
chick (7)_det012.jpg,chick (7).jpg,12,,,0.8686,105.5 119.1 159.7 184.8,54,66
chick (7)_det013.jpg,chick (7).jpg,13,,,0.8653,191.6 70.9 258.3 117.7,67,47
chick (7)_det014.jpg,chick (7).jpg,14,,,0.8652,0.0 158.8 62.9 220.0,63,61
chick (7)_det015.jpg,chick (7).jpg,15,,,0.8652,48.9 30.6 90.0 90.6,41,60
chick (7)_det016.jpg,chick (7).jpg,16,,,0.8647,0.1 217.2 46.0 297.9,46,81
chick (7)_det017.jpg,chick (7).jpg,17,,,0.8611,362.7 331.9 415.0 408.1,52,76
chick (7)_det018.jpg,chick (7).jpg,18,,,0.8583,238.2 324.1 315.8 386.4,78,62
chick (7)_det019.jpg,chick (7).jpg,19,,,0.8559,73.5 215.3 143.2 293.3,70,78
chick (7)_det020.jpg,chick (7).jpg,20,,,0.8547,138.2 242.5 198.1 307.3,60,65
chick (7)_det021.jpg,chick (7).jpg,21,mati,,0.8534,250.7 99.4 310.7 167.5,60,68
chick (7)_det022.jpg,chick (7).jpg,22,,,0.8443,335.0 120.2 388.7 170.3,54,50
chick (7)_det023.jpg,chick (7).jpg,23,,,0.8438,130.0 171.7 191.7 232.7,62,61
chick (7)_det024.jpg,chick (7).jpg,24,,,0.8399,110.2 302.2 182.3 379.2,72,77
chick (7)_det025.jpg,chick (7).jpg,25,,,0.8348,324.6 31.8 371.0 75.3,46,44
chick (7)_det026.jpg,chick (7).jpg,26,,,0.8343,344.2 408.4 403.1 432.0,59,24
chick (7)_det027.jpg,chick (7).jpg,27,,,0.8291,322.8 283.2 398.7 361.2,76,78
chick (7)_det028.jpg,chick (7).jpg,28,,,0.8223,0.2 14.2 47.9 45.5,48,31
chick (7)_det029.jpg,chick (7).jpg,29,,,0.8222,383.9 178.8 418.7 245.8,35,67
chick (7)_det030.jpg,chick (7).jpg,30,,,0.8208,294.2 178.2 359.1 248.8,65,71
chick (7)_det031.jpg,chick (7).jpg,31,,,0.8084,232.6 13.3 297.4 62.6,65,49
chick (7)_det032.jpg,chick (7).jpg,32,,,0.8028,0.0 353.8 68.1 420.1,68,66
chick (7)_det033.jpg,chick (7).jpg,33,,,0.7894,0.0 301.9 31.6 363.3,32,61
chick (7)_det034.jpg,chick (7).jpg,34,,,0.7879,0.0 22.4 18.0 87.5,18,65
chick (7)_det035.jpg,chick (7).jpg,35,,,0.7493,308.9 0.0 352.7 34.8,44,35
chick (7)_det036.jpg,chick (7).jpg,36,,,0.7451,53.3 0.0 103.7 20.6,50,21
chick (7)_det037.jpg,chick (7).jpg,37,,,0.7385,104.0 399.4 195.1 431.8,91,32
chick (7)_det038.jpg,chick (7).jpg,38,,,0.7347,310.8 75.6 360.7 125.7,50,50
chick (7)_det039.jpg,chick (7).jpg,39,,,0.7325,344.8 174.0 383.5 244.5,39,70
chick (7)_det040.jpg,chick (7).jpg,40,,,0.7199,411.0 79.2 431.9 126.0,21,47
chick (7)_det041.jpg,chick (7).jpg,41,,,0.7063,237.3 54.1 287.1 96.2,50,42
chick (7)_det042.jpg,chick (7).jpg,42,,,0.6606,364.9 227.1 403.9 291.1,39,64
chick (7)_det043.jpg,chick (7).jpg,43,,,0.5313,419.4 33.3 432.0 73.0,13,40
chick (7)_det044.jpg,chick (7).jpg,44,,,0.4863,397.7 59.5 431.9 87.4,34,28
chick (7)_det045.jpg,chick (7).jpg,45,,,0.448,335.5 64.4 381.5 106.0,46,42
chick (7)_det046.jpg,chick (7).jpg,46,,,0.4146,410.2 366.6 432.0 419.0,22,52
chick (7)_det047.jpg,chick (7).jpg,47,,,0.3736,295.8 13.6 329.4 74.5,34,61
chick (7)_det048.jpg,chick (7).jpg,48,,,0.3091,417.7 308.0 432.0 370.7,14,63
